brand,product,url,description,imgSrc,imgAlt,name,specific,colorspace,hex,hue,sat,lightness
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Fair to Light Cool,https://images.ulta.com/is/image/Ulta/2553398sw?$50px$,Fair to Light Cool,Fair to Light Cool,NA,RGB,#D7B48E,31.23287671,0.477124183,0.7
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Fair Neutral,https://images.ulta.com/is/image/Ulta/2553400sw?$50px$,Fair Neutral,Fair Neutral,NA,RGB,#E2D0BA,33,0.408163265,0.807843137
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Fair to Light Neutral,https://images.ulta.com/is/image/Ulta/2553393sw?$50px$,Fair to Light Neutral,Fair to Light Neutral,NA,RGB,#E1C9B1,30,0.444444444,0.788235294
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Fair to Light Warm,https://images.ulta.com/is/image/Ulta/2553380sw?$50px$,Fair to Light Warm,Fair to Light Warm,NA,RGB,#E0CBAC,35.76923077,0.456140351,0.776470588
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Light Cool,https://images.ulta.com/is/image/Ulta/2553401sw?$50px$,Light Cool,Light Cool,NA,RGB,#E2C7AB,30.54545455,0.486725664,0.778431373
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Light to Medium Cool,https://images.ulta.com/is/image/Ulta/2553397sw?$50px$,Light to Medium Cool,Light to Medium Cool,NA,RGB,#DDBD9C,30.46153846,0.488721805,0.739215686
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Light to Medium Neutral,https://images.ulta.com/is/image/Ulta/2553385sw?$50px$,Light to Medium Neutral,Light to Medium Neutral,NA,RGB,#D6B389,32.72727273,0.48427673,0.688235294
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Medium Cool,https://images.ulta.com/is/image/Ulta/2553378sw?$50px$,Medium Cool,Medium Cool,NA,RGB,#D4AA7E,30.69767442,0.5,0.662745098
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Medium Warm,https://images.ulta.com/is/image/Ulta/2553375sw?$50px$,Medium Warm,Medium Warm,NA,RGB,#E3C590,38.31325301,0.597122302,0.72745098
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Medium Neutral,https://images.ulta.com/is/image/Ulta/2553391sw?$50px$,Medium Neutral,Medium Neutral,NA,RGB,#D3A66B,34.03846154,0.541666667,0.623529412
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Medium to Tan Warm,https://images.ulta.com/is/image/Ulta/2553394sw?$50px$,Medium to Tan Warm,Medium to Tan Warm,NA,RGB,#C3925B,31.73076923,0.464285714,0.560784314
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Medium Olive,https://images.ulta.com/is/image/Ulta/2553399sw?$50px$,Medium Olive,Medium Olive,NA,RGB,#DAB88B,34.17721519,0.516339869,0.7
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Medium Peach,https://images.ulta.com/is/image/Ulta/2553389sw?$50px$,Medium Peach,Medium Peach,NA,RGB,#DFB988,33.79310345,0.57615894,0.703921569
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Medium to Tan Peach,https://images.ulta.com/is/image/Ulta/2553377sw?$50px$,Medium to Tan Peach,Medium to Tan Peach,NA,RGB,#D19C66,30.28037383,0.537688442,0.609803922
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Tan Cool,https://images.ulta.com/is/image/Ulta/2553382sw?$50px$,Tan Cool,Tan Cool,NA,RGB,#A06939,27.96116505,0.474654378,0.425490196
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Tan Warm,https://images.ulta.com/is/image/Ulta/2553374sw?$50px$,Tan Warm,Tan Warm,NA,RGB,#AF7B43,31.11111111,0.446280992,0.474509804
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Tan Neutral,https://images.ulta.com/is/image/Ulta/2553402sw?$50px$,Tan Neutral,Tan Neutral,NA,RGB,#87512C,24.3956044,0.508379888,0.350980392
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Tan Olive,https://images.ulta.com/is/image/Ulta/2553392sw?$50px$,Tan Olive,Tan Olive,NA,RGB,#B38452,30.92783505,0.389558233,0.511764706
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Dark Neutral,https://images.ulta.com/is/image/Ulta/2553384sw?$50px$,Dark Neutral,Dark Neutral,NA,RGB,#5E4030,20.86956522,0.323943662,0.278431373
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Dark Cool,https://images.ulta.com/is/image/Ulta/2553396sw?$50px$,Dark Cool,Dark Cool,NA,RGB,#7B533D,21.29032258,0.336956522,0.360784314
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Deep Warm,https://images.ulta.com/is/image/Ulta/2553387sw?$50px$,Deep Warm,Deep Warm,NA,RGB,#70442B,21.73913043,0.44516129,0.303921569
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Deep Neutral,https://images.ulta.com/is/image/Ulta/2553395sw?$50px$,Deep Neutral,Deep Neutral,NA,RGB,#713F27,19.45945946,0.486842105,0.298039216
ULTA,Effortless Effect Foundation,https://www.ulta.com/effortless-effect-foundation?productId=pimprod2013225,Deep Cool,https://images.ulta.com/is/image/Ulta/2553376sw?$50px$,Deep Cool,Deep Cool,NA,RGB,#62392A,16.07142857,0.4,0.274509804
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,F010 (fair w/ cool undertones)  selected,https://images.ulta.com/is/image/Ulta/2554824sw?$tn$,F010 (fair w/ cool undertones),NA,F010,RGB,#F8CBAE,23.51351351,0.840909091,0.82745098
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,F020 (fair w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2554841sw?$50px$,F020 (fair w/ neutral undertones),NA,F020,RGB,#F4B68A,24.90566038,0.828125,0.749019608
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,L030 (light w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2554821sw?$50px$,L030 (light w/ neutral undertones),NA,L030,RGB,#D3A282,23.7037037,0.479289941,0.668627451
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,L040 (light w/ cool undertones),https://images.ulta.com/is/image/Ulta/2554993sw?$50px$,L040 (light w/ cool undertones),NA,L040,RGB,#DAA47F,24.3956044,0.551515152,0.676470588
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,LM050 (light to medium w/ warm undertones),https://images.ulta.com/is/image/Ulta/2554994sw?$50px$,LM050 (light to medium w/ warm undertones),NA,LM050,RGB,#D2A07D,24.70588235,0.485714286,0.656862745
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,LM060 (light to medium with cool undertones),https://images.ulta.com/is/image/Ulta/2554811sw?$50px$,LM060 (light to medium with cool undertones),NA,LM060,RGB,#D6A17F,23.44827586,0.514792899,0.668627451
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,LM070 (light to medium w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2554816sw?$50px$,LM070 (light to medium w/ neutral undertones),NA,LM070,RGB,#D19A79,22.5,0.488888889,0.647058824
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,M080 (medium w/ warm and golden undertones),https://images.ulta.com/is/image/Ulta/2554817sw?$50px$,M080 (medium w/ warm and golden undertones),NA,M080,RGB,#CA9B7F,22.4,0.414364641,0.645098039
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,MT110 (medium to tan w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2554818sw?$50px$,MT110 (medium to tan w/ neutral undertones),NA,MT110,RGB,#C18766,21.75824176,0.423255814,0.578431373
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,MT120,https://images.ulta.com/is/image/Ulta/2554995sw?$50px$,MT120,NA,MT120,RGB,#C2865D,24.35643564,0.452914798,0.562745098
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,T140 (tan w/ cool and neutral undertones),https://images.ulta.com/is/image/Ulta/2554826sw?$50px$,T140 (tan w/ cool and neutral undertones),NA,T140,RGB,#B67A56,22.5,0.396694215,0.525490196
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,TD160 (tan to deep w/ warm undertones),https://images.ulta.com/is/image/Ulta/2554856sw?$50px$,TD160 (tan to deep w/ warm undertones),NA,TD160,RGB,#AE7153,19.78021978,0.359683794,0.503921569
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,D170 (deep w/ warm and golden undertones),https://images.ulta.com/is/image/Ulta/2554996sw?$50px$,D170 (deep w/ warm and golden undertones),NA,D170,RGB,#98664E,19.45945946,0.32173913,0.450980392
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,D180 (deep w/ warm undertones),https://images.ulta.com/is/image/Ulta/2554832sw?$50px$,D180 (deep w/ warm undertones),NA,D180,RGB,#9C644A,19.02439024,0.356521739,0.450980392
florence by mills,Like a Light Skin Tint,https://www.ulta.com/like-a-light-skin-tint?productId=pimprod2009411,D200 (deep w/ neutral undertones),https://images.ulta.com/is/image/Ulta/2554825sw?$50px$,D200 (deep w/ neutral undertones),NA,D200,RGB,#664D47,11.61290323,0.179190751,0.339215686
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Light 540  selected,https://images.ulta.com/is/image/Ulta/2556827sw?$tn$,Light 540,Light,540,RGB,#E7BEA2,24.34782609,0.58974359,0.770588235
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Porcelain 510,https://images.ulta.com/is/image/Ulta/2556829sw?$50px$,Porcelain 510,Porcelain,510,RGB,#F6E4D7,25.16129032,0.632653061,0.903921569
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Fair 520,https://images.ulta.com/is/image/Ulta/2556828sw?$50px$,Fair 520,Fair,520,RGB,#EFC6A8,25.35211268,0.689320388,0.798039216
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Fair/Light 530,https://images.ulta.com/is/image/Ulta/2556834sw?$50px$,Fair/Light 530,Fair/Light,530,RGB,#EBC1A4,24.50704225,0.63963964,0.782352941
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Light/Medium 550,https://images.ulta.com/is/image/Ulta/2556835sw?$50px$,Light/Medium 550,Light/Medium,550,RGB,#EAC29E,28.42105263,0.644067797,0.768627451
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Medium 560,https://images.ulta.com/is/image/Ulta/2556826sw?$50px$,Medium 560,Medium,560,RGB,#E9BA98,25.18518519,0.648,0.754901961
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Medium/Tan 570,https://images.ulta.com/is/image/Ulta/2556836sw?$50px$,Medium/Tan 570,Medium/Tan,570,RGB,#DFB390,26.58227848,0.552447552,0.719607843
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Tan 580,https://images.ulta.com/is/image/Ulta/2556837sw?$50px$,Tan 580,Tan,580,RGB,#CEA17F,25.82278481,0.446327684,0.652941176
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Tan/Rich 590,https://images.ulta.com/is/image/Ulta/2556830sw?$50px$,Tan/Rich 590,Tan/Rich,590,RGB,#AE815A,27.85714286,0.341463415,0.517647059
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Rich 600,https://images.ulta.com/is/image/Ulta/2556838sw?$50px$,Rich 600,Rich,600,RGB,#B0835C,27.85714286,0.347107438,0.525490196
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Rich/Deep 610,https://images.ulta.com/is/image/Ulta/2556832sw?$50px$,Rich/Deep 610,Rich/Deep,610,RGB,#BF8A64,25.05494505,0.415525114,0.570588235
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Deep 620,https://images.ulta.com/is/image/Ulta/2556831sw?$50px$,Deep 620,Deep,620,RGB,#A67E59,28.83116883,0.301960784,0.5
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Deep/Dark 630,https://images.ulta.com/is/image/Ulta/2556839sw?$50px$,Deep/Dark 630,Deep/Dark,630,RGB,#9C765D,23.80952381,0.253012048,0.488235294
CoverGirl,Clean Fresh Skin Milk Foundation,https://www.ulta.com/clean-fresh-skin-milk-foundation?productId=pimprod2011577,Dark 640,https://images.ulta.com/is/image/Ulta/2556833sw?$50px$,Dark 640,Dark,640,RGB,#755745,22.5,0.258064516,0.364705882
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Buff  selected,https://images.ulta.com/is/image/Ulta/2557358sw?$tn$,Warm Buff,Warm Buff,NA,RGB,#D69D6F,26.7961165,0.556756757,0.637254902
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Classic Alabaster,https://images.ulta.com/is/image/Ulta/2558934sw?$50px$,Classic Alabaster,Classic Alabaster,NA,RGB,#FBE9DB,26.25,0.8,0.921568627
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Cool Porcelain,https://images.ulta.com/is/image/Ulta/2558930sw?$50px$,Cool Porcelain,Cool Porcelain,NA,RGB,#F7E3D4,25.71428571,0.68627451,0.9
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Nude,https://images.ulta.com/is/image/Ulta/2558931sw?$50px$,Warm Nude,Warm Nude,NA,RGB,#F6D7B9,29.50819672,0.772151899,0.845098039
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Linen,https://images.ulta.com/is/image/Ulta/2558935sw?$50px$,Warm Linen,Warm Linen,NA,RGB,#F4D4AE,32.57142857,0.760869565,0.819607843
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Nude Ivory,https://images.ulta.com/is/image/Ulta/2557363sw?$50px$,Nude Ivory,Nude Ivory,NA,RGB,#F8D1B2,26.57142857,0.833333333,0.835294118
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Cool Shell,https://images.ulta.com/is/image/Ulta/2557364sw?$50px$,Cool Shell,Cool Shell,NA,RGB,#F8CDAD,25.6,0.842696629,0.825490196
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Soft Linen,https://images.ulta.com/is/image/Ulta/2558938sw?$50px$,Soft Linen,Soft Linen,NA,RGB,#F2CBAC,26.57142857,0.729166667,0.811764706
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Golden Fair,https://images.ulta.com/is/image/Ulta/2558936sw?$50px$,Golden Fair,Golden Fair,NA,RGB,#F4CCA9,28,0.773195876,0.809803922
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Shell,https://images.ulta.com/is/image/Ulta/2557365sw?$50px$,Warm Shell,Warm Shell,NA,RGB,#EFCBB1,25.16129032,0.659574468,0.815686275
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Nude Beige,https://images.ulta.com/is/image/Ulta/2557355sw?$50px$,Nude Beige,Nude Beige,NA,RGB,#E9BD97,27.80487805,0.650793651,0.752941176
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Golden Shell,https://images.ulta.com/is/image/Ulta/2558940sw?$50px$,Golden Shell,Golden Shell,NA,RGB,#F4C79E,28.60465116,0.796296296,0.788235294
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Natural Beige,https://images.ulta.com/is/image/Ulta/2557352sw?$50px$,Natural Beige,Natural Beige,NA,RGB,#E8B88C,28.69565217,0.666666667,0.729411765
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Soft Vanilla,https://images.ulta.com/is/image/Ulta/2558937sw?$50px$,Soft Vanilla,Soft Vanilla,NA,RGB,#E9B98B,29.36170213,0.68115942,0.729411765
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Warm Vanilla,https://images.ulta.com/is/image/Ulta/2557360sw?$50px$,Warm Vanilla,Warm Vanilla,NA,RGB,#EDBE8F,30,0.723076923,0.745098039
Milani,Screen Queen Foundation,https://www.ulta.com/screen-queen-foundation?productId=pimprod2012994,Natural Bisque,https://images.ulta.com/is/image/Ulta/2558939sw?$50px$,Natural Bisque,Natural Bisque,NA,RGB,#DDB181,31.30434783,0.575,0.68627451
